2026-01-07 03:23:15 | INFO | root | Purifying autoattack on seediv with eegnet
2026-01-07 03:49:01 | INFO | root | End purification for resolution 1024*1024, loss=0.2280852496623993, iterations=1024
2026-01-07 03:49:01 | INFO | root | Training time: 7.858102083206177, loss: 0.2280852496623993, params_num: 16938
2026-01-07 03:49:01 | INFO | root | Purified data 188, shape: torch.Size([1, 62, 1000]), mse:0.27932241559028625, compression rate: 0.27319354838709675, 3.660408548825127x
2026-01-07 03:49:01 | INFO | root | 
2026-01-07 03:49:02 | INFO | root | original data shape: torch.Size([1, 62, 1000]), Resized data shape: torch.Size([9, 9, 1024])
2026-01-07 03:49:02 | INFO | root | End purification for resolution 128*128, loss=0.07406100630760193, iterations=256
2026-01-07 03:49:03 | INFO | root | End purification for resolution 256*256, loss=0.09428349137306213, iterations=256
2026-01-07 03:49:05 | INFO | root | End purification for resolution 512*512, loss=0.1730152666568756, iterations=512
2026-01-07 03:49:09 | INFO | root | End purification for resolution 1024*1024, loss=0.213374063372612, iterations=1024
2026-01-07 03:49:09 | INFO | root | Training time: 7.33171820640564, loss: 0.213374063372612, params_num: 16938
2026-01-07 03:49:09 | INFO | root | Purified data 189, shape: torch.Size([1, 62, 1000]), mse:0.2662888765335083, compression rate: 0.27319354838709675, 3.660408548825127x
2026-01-07 03:49:09 | INFO | root | 
2026-01-07 03:49:09 | INFO | root | original data shape: torch.Size([1, 62, 1000]), Resized data shape: torch.Size([9, 9, 1024])
2026-01-07 03:49:10 | INFO | root | End purification for resolution 128*128, loss=0.047291066497564316, iterations=256
2026-01-07 03:49:11 | INFO | root | End purification for resolution 256*256, loss=0.05643662065267563, iterations=256
2026-01-07 03:49:13 | INFO | root | End purification for resolution 512*512, loss=0.10605254024267197, iterations=512
2026-01-07 03:49:17 | INFO | root | End purification for resolution 1024*1024, loss=0.12773938477039337, iterations=1024
2026-01-07 03:49:17 | INFO | root | Training time: 7.6845481395721436, loss: 0.12773938477039337, params_num: 16938
2026-01-07 03:49:17 | INFO | root | Purified data 190, shape: torch.Size([1, 62, 1000]), mse:0.15705141425132751, compression rate: 0.27319354838709675, 3.660408548825127x
2026-01-07 03:49:17 | INFO | root | 
2026-01-07 03:49:17 | INFO | root | original data shape: torch.Size([1, 62, 1000]), Resized data shape: torch.Size([9, 9, 1024])
2026-01-07 03:49:18 | INFO | root | End purification for resolution 128*128, loss=0.06687972694635391, iterations=256
2026-01-07 03:49:19 | INFO | root | End purification for resolution 256*256, loss=0.09932203590869904, iterations=256
2026-01-07 03:49:21 | INFO | root | End purification for resolution 512*512, loss=0.16978487372398376, iterations=512
2026-01-07 03:49:25 | INFO | root | End purification for resolution 1024*1024, loss=0.20827600359916687, iterations=1024
2026-01-07 03:49:25 | INFO | root | Training time: 7.633230209350586, loss: 0.20827600359916687, params_num: 16938
2026-01-07 03:49:25 | INFO | root | Purified data 191, shape: torch.Size([1, 62, 1000]), mse:0.25609567761421204, compression rate: 0.27319354838709675, 3.660408548825127x
2026-01-07 03:49:25 | INFO | root | 
2026-01-07 03:49:25 | INFO | root | original data shape: torch.Size([1, 62, 1000]), Resized data shape: torch.Size([9, 9, 1024])
2026-01-07 03:49:26 | INFO | root | End purification for resolution 128*128, loss=0.08432937413454056, iterations=256
2026-01-07 03:49:27 | INFO | root | End purification for resolution 256*256, loss=0.0864671990275383, iterations=256
2026-01-07 03:49:29 | INFO | root | End purification for resolution 512*512, loss=0.13982704281806946, iterations=512
2026-01-07 03:49:32 | INFO | root | End purification for resolution 1024*1024, loss=0.1670980602502823, iterations=1024
2026-01-07 03:49:32 | INFO | root | Training time: 7.243611097335815, loss: 0.1670980602502823, params_num: 16938
2026-01-07 03:49:32 | INFO | root | Purified data 192, shape: torch.Size([1, 62, 1000]), mse:0.20683924853801727, compression rate: 0.27319354838709675, 3.660408548825127x
2026-01-07 03:49:32 | INFO | root | 
2026-01-07 03:49:33 | INFO | root | original data shape: torch.Size([1, 62, 1000]), Resized data shape: torch.Size([9, 9, 1024])
2026-01-07 03:49:33 | INFO | root | End purification for resolution 128*128, loss=0.059350237250328064, iterations=256
2026-01-07 03:49:34 | INFO | root | End purification for resolution 256*256, loss=0.08835312724113464, iterations=256
2026-01-07 03:49:36 | INFO | root | End purification for resolution 512*512, loss=0.16797888278961182, iterations=512
2026-01-07 03:49:40 | INFO | root | End purification for resolution 1024*1024, loss=0.20823726058006287, iterations=1024
2026-01-07 03:49:40 | INFO | root | Training time: 7.407681703567505, loss: 0.20823726058006287, params_num: 16938
2026-01-07 03:49:41 | INFO | root | Purified data 193, shape: torch.Size([1, 62, 1000]), mse:0.25486865639686584, compression rate: 0.27319354838709675, 3.660408548825127x
2026-01-07 03:49:41 | INFO | root | 
2026-01-07 03:49:41 | INFO | root | original data shape: torch.Size([1, 62, 1000]), Resized data shape: torch.Size([9, 9, 1024])
2026-01-07 03:49:42 | INFO | root | End purification for resolution 128*128, loss=0.07107232511043549, iterations=256
2026-01-07 03:49:43 | INFO | root | End purification for resolution 256*256, loss=0.08567436039447784, iterations=256
2026-01-07 03:49:45 | INFO | root | End purification for resolution 512*512, loss=0.14252649247646332, iterations=512
2026-01-07 03:49:49 | INFO | root | End purification for resolution 1024*1024, loss=0.17131231725215912, iterations=1024
2026-01-07 03:49:49 | INFO | root | Training time: 7.878875970840454, loss: 0.17131231725215912, params_num: 16938
2026-01-07 03:49:49 | INFO | root | Purified data 194, shape: torch.Size([1, 62, 1000]), mse:0.2133260816335678, compression rate: 0.27319354838709675, 3.660408548825127x
2026-01-07 03:49:49 | INFO | root | 
2026-01-07 03:49:49 | INFO | root | original data shape: torch.Size([1, 62, 1000]), Resized data shape: torch.Size([9, 9, 1024])
2026-01-07 03:49:50 | INFO | root | End purification for resolution 128*128, loss=0.04654569551348686, iterations=256
2026-01-07 03:49:51 | INFO | root | End purification for resolution 256*256, loss=0.05679095908999443, iterations=256
2026-01-07 03:49:53 | INFO | root | End purification for resolution 512*512, loss=0.099337637424469, iterations=512
2026-01-07 03:49:57 | INFO | root | End purification for resolution 1024*1024, loss=0.1240418553352356, iterations=1024
2026-01-07 03:49:57 | INFO | root | Training time: 7.873538494110107, loss: 0.1240418553352356, params_num: 16938
2026-01-07 03:49:57 | INFO | root | Purified data 195, shape: torch.Size([1, 62, 1000]), mse:0.15177419781684875, compression rate: 0.27319354838709675, 3.660408548825127x
2026-01-07 03:49:57 | INFO | root | 
2026-01-07 03:49:57 | INFO | root | original data shape: torch.Size([1, 62, 1000]), Resized data shape: torch.Size([9, 9, 1024])
2026-01-07 03:49:58 | INFO | root | End purification for resolution 128*128, loss=0.08426280319690704, iterations=256
2026-01-07 03:49:59 | INFO | root | End purification for resolution 256*256, loss=0.1088733896613121, iterations=256
2026-01-07 03:50:01 | INFO | root | End purification for resolution 512*512, loss=0.23394811153411865, iterations=512
2026-01-07 03:50:05 | INFO | root | End purification for resolution 1024*1024, loss=0.2957022786140442, iterations=1024
2026-01-07 03:50:05 | INFO | root | Training time: 7.735641956329346, loss: 0.2957022786140442, params_num: 16938
2026-01-07 03:50:05 | INFO | root | Purified data 196, shape: torch.Size([1, 62, 1000]), mse:0.3680710196495056, compression rate: 0.27319354838709675, 3.660408548825127x
2026-01-07 03:50:05 | INFO | root | 
2026-01-07 03:50:06 | INFO | root | original data shape: torch.Size([1, 62, 1000]), Resized data shape: torch.Size([9, 9, 1024])
2026-01-07 03:50:07 | INFO | root | End purification for resolution 128*128, loss=0.05182548239827156, iterations=256
2026-01-07 03:50:08 | INFO | root | End purification for resolution 256*256, loss=0.061984580010175705, iterations=256
2026-01-07 03:50:10 | INFO | root | End purification for resolution 512*512, loss=0.11595277488231659, iterations=512
2026-01-07 03:50:13 | INFO | root | End purification for resolution 1024*1024, loss=0.13873620331287384, iterations=1024
2026-01-07 03:50:13 | INFO | root | Training time: 7.367494344711304, loss: 0.13873620331287384, params_num: 16938
2026-01-07 03:50:13 | INFO | root | Purified data 197, shape: torch.Size([1, 62, 1000]), mse:0.16988934576511383, compression rate: 0.27319354838709675, 3.660408548825127x
2026-01-07 03:50:13 | INFO | root | 
2026-01-07 03:50:13 | INFO | root | original data shape: torch.Size([1, 62, 1000]), Resized data shape: torch.Size([9, 9, 1024])
2026-01-07 03:50:14 | INFO | root | End purification for resolution 128*128, loss=0.06278076767921448, iterations=256
2026-01-07 03:50:15 | INFO | root | End purification for resolution 256*256, loss=0.08226028829813004, iterations=256
2026-01-07 03:50:17 | INFO | root | End purification for resolution 512*512, loss=0.1550104171037674, iterations=512
2026-01-07 03:50:21 | INFO | root | End purification for resolution 1024*1024, loss=0.19238969683647156, iterations=1024
2026-01-07 03:50:21 | INFO | root | Training time: 7.545108079910278, loss: 0.19238969683647156, params_num: 16938
2026-01-07 03:50:21 | INFO | root | Purified data 198, shape: torch.Size([1, 62, 1000]), mse:0.23916548490524292, compression rate: 0.27319354838709675, 3.660408548825127x
2026-01-07 03:50:21 | INFO | root | 
2026-01-07 03:50:21 | INFO | root | original data shape: torch.Size([1, 62, 1000]), Resized data shape: torch.Size([9, 9, 1024])
2026-01-07 03:50:22 | INFO | root | End purification for resolution 128*128, loss=0.0721643939614296, iterations=256
2026-01-07 03:50:23 | INFO | root | End purification for resolution 256*256, loss=0.07247937470674515, iterations=256
2026-01-07 03:50:25 | INFO | root | End purification for resolution 512*512, loss=0.11841223388910294, iterations=512
2026-01-07 03:50:29 | INFO | root | End purification for resolution 1024*1024, loss=0.14005832374095917, iterations=1024
2026-01-07 03:50:29 | INFO | root | Training time: 7.383013725280762, loss: 0.14005832374095917, params_num: 16938
2026-01-07 03:50:29 | INFO | root | Purified data 199, shape: torch.Size([1, 62, 1000]), mse:0.1724487841129303, compression rate: 0.27319354838709675, 3.660408548825127x
2026-01-07 03:50:29 | INFO | root | 
2026-01-07 03:50:29 | INFO | root | original data shape: torch.Size([1, 62, 1000]), Resized data shape: torch.Size([9, 9, 1024])
2026-01-07 03:50:30 | INFO | root | End purification for resolution 128*128, loss=0.057667020708322525, iterations=256
2026-01-07 03:50:31 | INFO | root | End purification for resolution 256*256, loss=0.0816386416554451, iterations=256
2026-01-07 03:50:33 | INFO | root | End purification for resolution 512*512, loss=0.1492462307214737, iterations=512
2026-01-07 03:50:37 | INFO | root | End purification for resolution 1024*1024, loss=0.17734013497829437, iterations=1024
2026-01-07 03:50:37 | INFO | root | Training time: 7.612997531890869, loss: 0.17734013497829437, params_num: 16938
2026-01-07 03:50:37 | INFO | root | Purified data 200, shape: torch.Size([1, 62, 1000]), mse:0.2189369648694992, compression rate: 0.27319354838709675, 3.660408548825127x
2026-01-07 03:50:37 | INFO | root | 
2026-01-07 03:50:37 | INFO | root | original data shape: torch.Size([1, 62, 1000]), Resized data shape: torch.Size([9, 9, 1024])
2026-01-07 03:50:38 | INFO | root | End purification for resolution 128*128, loss=0.06519796699285507, iterations=256
2026-01-07 03:50:39 | INFO | root | End purification for resolution 256*256, loss=0.08660189062356949, iterations=256
2026-01-07 03:50:41 | INFO | root | End purification for resolution 512*512, loss=0.1434296816587448, iterations=512
2026-01-07 03:50:45 | INFO | root | End purification for resolution 1024*1024, loss=0.17116139829158783, iterations=1024
2026-01-07 03:50:45 | INFO | root | Training time: 8.39560604095459, loss: 0.17116139829158783, params_num: 16938
2026-01-07 03:50:45 | INFO | root | Purified data 201, shape: torch.Size([1, 62, 1000]), mse:0.20766939222812653, compression rate: 0.27319354838709675, 3.660408548825127x
2026-01-07 03:50:45 | INFO | root | 
2026-01-07 03:50:46 | INFO | root | original data shape: torch.Size([1, 62, 1000]), Resized data shape: torch.Size([9, 9, 1024])
2026-01-07 03:50:46 | INFO | root | End purification for resolution 128*128, loss=0.06742832809686661, iterations=256
2026-01-07 03:50:47 | INFO | root | End purification for resolution 256*256, loss=0.10349498689174652, iterations=256
2026-01-07 03:50:49 | INFO | root | End purification for resolution 512*512, loss=0.20002157986164093, iterations=512
2026-01-07 03:50:53 | INFO | root | End purification for resolution 1024*1024, loss=0.24746298789978027, iterations=1024
2026-01-07 03:50:53 | INFO | root | Training time: 7.482993841171265, loss: 0.24746298789978027, params_num: 16938
2026-01-07 03:50:53 | INFO | root | Purified data 202, shape: torch.Size([1, 62, 1000]), mse:0.3038090467453003, compression rate: 0.27319354838709675, 3.660408548825127x
2026-01-07 03:50:53 | INFO | root | 
2026-01-07 03:50:53 | INFO | root | original data shape: torch.Size([1, 62, 1000]), Resized data shape: torch.Size([9, 9, 1024])
2026-01-07 03:50:54 | INFO | root | End purification for resolution 128*128, loss=0.051587946712970734, iterations=256
2026-01-07 03:50:55 | INFO | root | End purification for resolution 256*256, loss=0.09056282043457031, iterations=256
2026-01-07 03:50:57 | INFO | root | End purification for resolution 512*512, loss=0.19289937615394592, iterations=512
2026-01-07 03:51:01 | INFO | root | End purification for resolution 1024*1024, loss=0.23614883422851562, iterations=1024
2026-01-07 03:51:01 | INFO | root | Training time: 7.504837274551392, loss: 0.23614883422851562, params_num: 16938
2026-01-07 03:51:01 | INFO | root | Purified data 203, shape: torch.Size([1, 62, 1000]), mse:0.2949482798576355, compression rate: 0.27319354838709675, 3.660408548825127x
2026-01-07 03:51:01 | INFO | root | 
2026-01-07 03:51:01 | INFO | root | original data shape: torch.Size([1, 62, 1000]), Resized data shape: torch.Size([9, 9, 1024])
2026-01-07 03:51:02 | INFO | root | End purification for resolution 128*128, loss=0.05847025662660599, iterations=256
2026-01-07 03:51:03 | INFO | root | End purification for resolution 256*256, loss=0.08265132457017899, iterations=256
2026-01-07 03:51:05 | INFO | root | End purification for resolution 512*512, loss=0.15357369184494019, iterations=512
2026-01-07 03:51:09 | INFO | root | End purification for resolution 1024*1024, loss=0.1832955777645111, iterations=1024
2026-01-07 03:51:09 | INFO | root | Training time: 7.95760440826416, loss: 0.1832955777645111, params_num: 16938
2026-01-07 03:51:09 | INFO | root | Purified data 204, shape: torch.Size([1, 62, 1000]), mse:0.2246140092611313, compression rate: 0.27319354838709675, 3.660408548825127x
2026-01-07 03:51:09 | INFO | root | 
2026-01-07 03:51:09 | INFO | root | original data shape: torch.Size([1, 62, 1000]), Resized data shape: torch.Size([9, 9, 1024])
2026-01-07 03:51:10 | INFO | root | End purification for resolution 128*128, loss=0.06084863841533661, iterations=256
2026-01-07 03:51:11 | INFO | root | End purification for resolution 256*256, loss=0.08878477662801743, iterations=256
2026-01-07 03:51:13 | INFO | root | End purification for resolution 512*512, loss=0.15975241363048553, iterations=512
2026-01-07 03:51:17 | INFO | root | End purification for resolution 1024*1024, loss=0.19301089644432068, iterations=1024
2026-01-07 03:51:17 | INFO | root | Training time: 7.8417065143585205, loss: 0.19301089644432068, params_num: 16938
2026-01-07 03:51:17 | INFO | root | Purified data 205, shape: torch.Size([1, 62, 1000]), mse:0.23848676681518555, compression rate: 0.27319354838709675, 3.660408548825127x
2026-01-07 03:51:17 | INFO | root | 
2026-01-07 03:51:17 | INFO | root | original data shape: torch.Size([1, 62, 1000]), Resized data shape: torch.Size([9, 9, 1024])
2026-01-07 03:51:18 | INFO | root | End purification for resolution 128*128, loss=0.060231491923332214, iterations=256
2026-01-07 03:51:19 | INFO | root | End purification for resolution 256*256, loss=0.08481206744909286, iterations=256
2026-01-07 03:51:21 | INFO | root | End purification for resolution 512*512, loss=0.15899251401424408, iterations=512
2026-01-07 03:51:25 | INFO | root | End purification for resolution 1024*1024, loss=0.19083620607852936, iterations=1024
2026-01-07 03:51:25 | INFO | root | Training time: 7.874998092651367, loss: 0.19083620607852936, params_num: 16938
2026-01-07 03:51:25 | INFO | root | Purified data 206, shape: torch.Size([1, 62, 1000]), mse:0.23492930829524994, compression rate: 0.27319354838709675, 3.660408548825127x
2026-01-07 03:51:25 | INFO | root | 
2026-01-07 03:51:26 | INFO | root | original data shape: torch.Size([1, 62, 1000]), Resized data shape: torch.Size([9, 9, 1024])
2026-01-07 03:51:27 | INFO | root | End purification for resolution 128*128, loss=0.05592738837003708, iterations=256
2026-01-07 03:51:28 | INFO | root | End purification for resolution 256*256, loss=0.11061765253543854, iterations=256
2026-01-07 03:51:29 | INFO | root | End purification for resolution 512*512, loss=0.22668716311454773, iterations=512
2026-01-07 03:51:33 | INFO | root | End purification for resolution 1024*1024, loss=0.2835427224636078, iterations=1024
2026-01-07 03:51:33 | INFO | root | Training time: 7.693496942520142, loss: 0.2835427224636078, params_num: 16938
2026-01-07 03:51:33 | INFO | root | Purified data 207, shape: torch.Size([1, 62, 1000]), mse:0.3537335693836212, compression rate: 0.27319354838709675, 3.660408548825127x
2026-01-07 03:51:33 | INFO | root | 
2026-01-07 03:51:34 | INFO | root | original data shape: torch.Size([1, 62, 1000]), Resized data shape: torch.Size([9, 9, 1024])
2026-01-07 03:51:34 | INFO | root | End purification for resolution 128*128, loss=0.07076239585876465, iterations=256
2026-01-07 03:51:35 | INFO | root | End purification for resolution 256*256, loss=0.10828610509634018, iterations=256
2026-01-07 03:51:37 | INFO | root | End purification for resolution 512*512, loss=0.21108245849609375, iterations=512
2026-01-07 03:51:42 | INFO | root | End purification for resolution 1024*1024, loss=0.26301825046539307, iterations=1024
2026-01-07 03:51:42 | INFO | root | Training time: 8.262443542480469, loss: 0.26301825046539307, params_num: 16938
2026-01-07 03:51:42 | INFO | root | Purified data 208, shape: torch.Size([1, 62, 1000]), mse:0.3245125412940979, compression rate: 0.27319354838709675, 3.660408548825127x
2026-01-07 03:51:42 | INFO | root | 
2026-01-07 03:51:42 | INFO | root | original data shape: torch.Size([1, 62, 1000]), Resized data shape: torch.Size([9, 9, 1024])
2026-01-07 03:51:43 | INFO | root | End purification for resolution 128*128, loss=0.07097986340522766, iterations=256
2026-01-07 03:51:44 | INFO | root | End purification for resolution 256*256, loss=0.1017439216375351, iterations=256
2026-01-07 03:51:47 | INFO | root | End purification for resolution 512*512, loss=0.19917146861553192, iterations=512
2026-01-07 03:51:51 | INFO | root | End purification for resolution 1024*1024, loss=0.24572651088237762, iterations=1024
2026-01-07 03:51:51 | INFO | root | Training time: 9.382777214050293, loss: 0.24572651088237762, params_num: 16938
2026-01-07 03:51:52 | INFO | root | Purified data 209, shape: torch.Size([1, 62, 1000]), mse:0.3065907657146454, compression rate: 0.27319354838709675, 3.660408548825127x
2026-01-07 03:51:52 | INFO | root | 
2026-01-07 03:51:52 | INFO | root | original data shape: torch.Size([1, 62, 1000]), Resized data shape: torch.Size([9, 9, 1024])
2026-01-07 03:51:53 | INFO | root | End purification for resolution 128*128, loss=0.0750429555773735, iterations=256
2026-01-07 03:51:54 | INFO | root | End purification for resolution 256*256, loss=0.09865356236696243, iterations=256
2026-01-07 03:51:56 | INFO | root | End purification for resolution 512*512, loss=0.17373555898666382, iterations=512
2026-01-07 03:51:59 | INFO | root | End purification for resolution 1024*1024, loss=0.2062961459159851, iterations=1024
2026-01-07 03:51:59 | INFO | root | Training time: 7.602053642272949, loss: 0.2062961459159851, params_num: 16938
2026-01-07 03:52:00 | INFO | root | Purified data 210, shape: torch.Size([1, 62, 1000]), mse:0.25447261333465576, compression rate: 0.27319354838709675, 3.660408548825127x
2026-01-07 03:52:00 | INFO | root | 
2026-01-07 03:52:00 | INFO | root | original data shape: torch.Size([1, 62, 1000]), Resized data shape: torch.Size([9, 9, 1024])
2026-01-07 03:52:01 | INFO | root | End purification for resolution 128*128, loss=0.07994526624679565, iterations=256
2026-01-07 03:52:01 | INFO | root | End purification for resolution 256*256, loss=0.10874100774526596, iterations=256
2026-01-07 03:52:03 | INFO | root | End purification for resolution 512*512, loss=0.1925358772277832, iterations=512
2026-01-07 03:52:07 | INFO | root | End purification for resolution 1024*1024, loss=0.23048730194568634, iterations=1024
2026-01-07 03:52:07 | INFO | root | Training time: 7.354589939117432, loss: 0.23048730194568634, params_num: 16938
2026-01-07 03:52:07 | INFO | root | Purified data 211, shape: torch.Size([1, 62, 1000]), mse:0.2822628617286682, compression rate: 0.27319354838709675, 3.660408548825127x
2026-01-07 03:52:07 | INFO | root | 
2026-01-07 03:52:07 | INFO | root | original data shape: torch.Size([1, 62, 1000]), Resized data shape: torch.Size([9, 9, 1024])
2026-01-07 03:52:08 | INFO | root | End purification for resolution 128*128, loss=0.07621312141418457, iterations=256
2026-01-07 03:52:09 | INFO | root | End purification for resolution 256*256, loss=0.12207158654928207, iterations=256
2026-01-07 03:52:11 | INFO | root | End purification for resolution 512*512, loss=0.23733249306678772, iterations=512
2026-01-07 03:52:15 | INFO | root | End purification for resolution 1024*1024, loss=0.28546416759490967, iterations=1024
2026-01-07 03:52:15 | INFO | root | Training time: 7.570150136947632, loss: 0.28546416759490967, params_num: 16938
2026-01-07 03:52:15 | INFO | root | Purified data 212, shape: torch.Size([1, 62, 1000]), mse:0.3559892177581787, compression rate: 0.27319354838709675, 3.660408548825127x
2026-01-07 03:52:15 | INFO | root | 
2026-01-07 03:52:15 | INFO | root | original data shape: torch.Size([1, 62, 1000]), Resized data shape: torch.Size([9, 9, 1024])
2026-01-07 03:52:16 | INFO | root | End purification for resolution 128*128, loss=0.05878441035747528, iterations=256
2026-01-07 03:52:17 | INFO | root | End purification for resolution 256*256, loss=0.09873450547456741, iterations=256
2026-01-07 03:52:19 | INFO | root | End purification for resolution 512*512, loss=0.19955812394618988, iterations=512
2026-01-07 03:52:23 | INFO | root | End purification for resolution 1024*1024, loss=0.2498881071805954, iterations=1024
2026-01-07 03:52:23 | INFO | root | Training time: 7.482058525085449, loss: 0.2498881071805954, params_num: 16938
2026-01-07 03:52:23 | INFO | root | Purified data 213, shape: torch.Size([1, 62, 1000]), mse:0.3114156424999237, compression rate: 0.27319354838709675, 3.660408548825127x
2026-01-07 03:52:23 | INFO | root | 
2026-01-07 03:52:23 | INFO | root | original data shape: torch.Size([1, 62, 1000]), Resized data shape: torch.Size([9, 9, 1024])
2026-01-07 03:52:24 | INFO | root | End purification for resolution 128*128, loss=0.07933758199214935, iterations=256
2026-01-07 03:52:25 | INFO | root | End purification for resolution 256*256, loss=0.08607722073793411, iterations=256
2026-01-07 03:52:27 | INFO | root | End purification for resolution 512*512, loss=0.1528964340686798, iterations=512
2026-01-07 03:52:31 | INFO | root | End purification for resolution 1024*1024, loss=0.18160966038703918, iterations=1024
2026-01-07 03:52:31 | INFO | root | Training time: 8.54573941230774, loss: 0.18160966038703918, params_num: 16938
2026-01-07 03:52:32 | INFO | root | Purified data 214, shape: torch.Size([1, 62, 1000]), mse:0.22528186440467834, compression rate: 0.27319354838709675, 3.660408548825127x
2026-01-07 03:52:32 | INFO | root | 
2026-01-07 03:52:32 | INFO | root | original data shape: torch.Size([1, 62, 1000]), Resized data shape: torch.Size([9, 9, 1024])
2026-01-07 03:52:33 | INFO | root | End purification for resolution 128*128, loss=0.08503126353025436, iterations=256
2026-01-07 03:52:34 | INFO | root | End purification for resolution 256*256, loss=0.09308735281229019, iterations=256
2026-01-07 03:52:35 | INFO | root | End purification for resolution 512*512, loss=0.17409305274486542, iterations=512
2026-01-07 03:52:39 | INFO | root | End purification for resolution 1024*1024, loss=0.21426962316036224, iterations=1024
2026-01-07 03:52:39 | INFO | root | Training time: 7.560670852661133, loss: 0.21426962316036224, params_num: 16938
2026-01-07 03:52:39 | INFO | root | Purified data 215, shape: torch.Size([1, 62, 1000]), mse:0.26841607689857483, compression rate: 0.27319354838709675, 3.660408548825127x
2026-01-07 03:52:39 | INFO | root | 
2026-01-07 03:52:40 | INFO | root | original data shape: torch.Size([1, 62, 1000]), Resized data shape: torch.Size([9, 9, 1024])
2026-01-07 03:52:41 | INFO | root | End purification for resolution 128*128, loss=0.061671528965234756, iterations=256
2026-01-07 03:52:42 | INFO | root | End purification for resolution 256*256, loss=0.09142579883337021, iterations=256
2026-01-07 03:52:44 | INFO | root | End purification for resolution 512*512, loss=0.16101637482643127, iterations=512
2026-01-07 03:52:48 | INFO | root | End purification for resolution 1024*1024, loss=0.19587500393390656, iterations=1024
2026-01-07 03:52:48 | INFO | root | Training time: 8.535147905349731, loss: 0.19587500393390656, params_num: 16938
2026-01-07 03:52:48 | INFO | root | Purified data 216, shape: torch.Size([1, 62, 1000]), mse:0.24296267330646515, compression rate: 0.27319354838709675, 3.660408548825127x
2026-01-07 03:52:48 | INFO | root | 
2026-01-07 03:52:48 | INFO | root | original data shape: torch.Size([1, 62, 1000]), Resized data shape: torch.Size([9, 9, 1024])
2026-01-07 03:52:49 | INFO | root | End purification for resolution 128*128, loss=0.056614793837070465, iterations=256
2026-01-07 03:52:50 | INFO | root | End purification for resolution 256*256, loss=0.062142714858055115, iterations=256
2026-01-07 03:52:52 | INFO | root | End purification for resolution 512*512, loss=0.1258653700351715, iterations=512
2026-01-07 03:52:56 | INFO | root | End purification for resolution 1024*1024, loss=0.16061483323574066, iterations=1024
2026-01-07 03:52:56 | INFO | root | Training time: 7.26864218711853, loss: 0.16061483323574066, params_num: 16938
2026-01-07 03:52:56 | INFO | root | Purified data 217, shape: torch.Size([1, 62, 1000]), mse:0.1999552994966507, compression rate: 0.27319354838709675, 3.660408548825127x
2026-01-07 03:52:56 | INFO | root | 
2026-01-07 03:52:56 | INFO | root | original data shape: torch.Size([1, 62, 1000]), Resized data shape: torch.Size([9, 9, 1024])
2026-01-07 03:52:57 | INFO | root | End purification for resolution 128*128, loss=0.06488872319459915, iterations=256
2026-01-07 03:52:58 | INFO | root | End purification for resolution 256*256, loss=0.07303308695554733, iterations=256
2026-01-07 03:53:00 | INFO | root | End purification for resolution 512*512, loss=0.16601645946502686, iterations=512
2026-01-07 03:53:03 | INFO | root | End purification for resolution 1024*1024, loss=0.2153720110654831, iterations=1024
2026-01-07 03:53:03 | INFO | root | Training time: 7.394863605499268, loss: 0.2153720110654831, params_num: 16938
2026-01-07 03:53:03 | INFO | root | Purified data 218, shape: torch.Size([1, 62, 1000]), mse:0.2668989896774292, compression rate: 0.27319354838709675, 3.660408548825127x
2026-01-07 03:53:03 | INFO | root | 
2026-01-07 03:53:04 | INFO | root | original data shape: torch.Size([1, 62, 1000]), Resized data shape: torch.Size([9, 9, 1024])
2026-01-07 03:53:05 | INFO | root | End purification for resolution 128*128, loss=0.05005635693669319, iterations=256
2026-01-07 03:53:06 | INFO | root | End purification for resolution 256*256, loss=0.07209383696317673, iterations=256
2026-01-07 03:53:08 | INFO | root | End purification for resolution 512*512, loss=0.14908519387245178, iterations=512
2026-01-07 03:53:12 | INFO | root | End purification for resolution 1024*1024, loss=0.1915762722492218, iterations=1024
2026-01-07 03:53:12 | INFO | root | Training time: 8.17692232131958, loss: 0.1915762722492218, params_num: 16938
2026-01-07 03:53:12 | INFO | root | Purified data 219, shape: torch.Size([1, 62, 1000]), mse:0.23361192643642426, compression rate: 0.27319354838709675, 3.660408548825127x
2026-01-07 03:53:12 | INFO | root | 
2026-01-07 03:53:12 | INFO | root | original data shape: torch.Size([1, 62, 1000]), Resized data shape: torch.Size([9, 9, 1024])
2026-01-07 03:53:13 | INFO | root | End purification for resolution 128*128, loss=0.07689511775970459, iterations=256
2026-01-07 03:53:14 | INFO | root | End purification for resolution 256*256, loss=0.11862736940383911, iterations=256
2026-01-07 03:53:16 | INFO | root | End purification for resolution 512*512, loss=0.22071164846420288, iterations=512
2026-01-07 03:53:20 | INFO | root | End purification for resolution 1024*1024, loss=0.2725472152233124, iterations=1024
2026-01-07 03:53:20 | INFO | root | Training time: 7.78763747215271, loss: 0.2725472152233124, params_num: 16938
2026-01-07 03:53:20 | INFO | root | Purified data 220, shape: torch.Size([1, 62, 1000]), mse:0.3325718343257904, compression rate: 0.27319354838709675, 3.660408548825127x
2026-01-07 03:53:20 | INFO | root | 
2026-01-07 03:53:20 | INFO | root | original data shape: torch.Size([1, 62, 1000]), Resized data shape: torch.Size([9, 9, 1024])
2026-01-07 03:53:21 | INFO | root | End purification for resolution 128*128, loss=0.06261734664440155, iterations=256
