2026-01-07 03:20:15 | INFO | root | Purifying autoattack on seediv with eegnet
2026-01-07 03:36:40 | INFO | root | End purification for resolution 256*256, loss=0.09988601505756378, iterations=256
2026-01-07 03:36:42 | INFO | root | End purification for resolution 512*512, loss=0.1952241212129593, iterations=512
2026-01-07 03:36:46 | INFO | root | End purification for resolution 1024*1024, loss=0.245292529463768, iterations=1024
2026-01-07 03:36:46 | INFO | root | Training time: 8.374260187149048, loss: 0.245292529463768, params_num: 12358
2026-01-07 03:36:47 | INFO | root | Purified data 110, shape: torch.Size([1, 62, 1000]), mse:0.30222344398498535, compression rate: 0.19932258064516128, 5.016993040945136x
2026-01-07 03:36:47 | INFO | root | 
2026-01-07 03:36:47 | INFO | root | original data shape: torch.Size([1, 62, 1000]), Resized data shape: torch.Size([9, 9, 1024])
2026-01-07 03:36:48 | INFO | root | End purification for resolution 128*128, loss=0.09012561291456223, iterations=256
2026-01-07 03:36:49 | INFO | root | End purification for resolution 256*256, loss=0.11399459838867188, iterations=256
2026-01-07 03:36:51 | INFO | root | End purification for resolution 512*512, loss=0.23388022184371948, iterations=512
2026-01-07 03:36:55 | INFO | root | End purification for resolution 1024*1024, loss=0.2877284288406372, iterations=1024
2026-01-07 03:36:55 | INFO | root | Training time: 8.623189210891724, loss: 0.2877284288406372, params_num: 12358
2026-01-07 03:36:55 | INFO | root | Purified data 111, shape: torch.Size([1, 62, 1000]), mse:0.35476958751678467, compression rate: 0.19932258064516128, 5.016993040945136x
2026-01-07 03:36:55 | INFO | root | 
2026-01-07 03:36:56 | INFO | root | original data shape: torch.Size([1, 62, 1000]), Resized data shape: torch.Size([9, 9, 1024])
2026-01-07 03:36:57 | INFO | root | End purification for resolution 128*128, loss=0.07420681416988373, iterations=256
2026-01-07 03:36:58 | INFO | root | End purification for resolution 256*256, loss=0.09961891174316406, iterations=256
2026-01-07 03:37:00 | INFO | root | End purification for resolution 512*512, loss=0.2106078416109085, iterations=512
2026-01-07 03:37:04 | INFO | root | End purification for resolution 1024*1024, loss=0.2709774076938629, iterations=1024
2026-01-07 03:37:04 | INFO | root | Training time: 8.843800067901611, loss: 0.2709774076938629, params_num: 12358
2026-01-07 03:37:05 | INFO | root | Purified data 112, shape: torch.Size([1, 62, 1000]), mse:0.3360757827758789, compression rate: 0.19932258064516128, 5.016993040945136x
2026-01-07 03:37:05 | INFO | root | 
2026-01-07 03:37:05 | INFO | root | original data shape: torch.Size([1, 62, 1000]), Resized data shape: torch.Size([9, 9, 1024])
2026-01-07 03:37:06 | INFO | root | End purification for resolution 128*128, loss=0.0969642922282219, iterations=256
2026-01-07 03:37:07 | INFO | root | End purification for resolution 256*256, loss=0.14614920318126678, iterations=256
2026-01-07 03:37:09 | INFO | root | End purification for resolution 512*512, loss=0.23790845274925232, iterations=512
2026-01-07 03:37:13 | INFO | root | End purification for resolution 1024*1024, loss=0.2849715054035187, iterations=1024
2026-01-07 03:37:13 | INFO | root | Training time: 8.58613896369934, loss: 0.2849715054035187, params_num: 12358
2026-01-07 03:37:13 | INFO | root | Purified data 113, shape: torch.Size([1, 62, 1000]), mse:0.3483276069164276, compression rate: 0.19932258064516128, 5.016993040945136x
2026-01-07 03:37:13 | INFO | root | 
2026-01-07 03:37:14 | INFO | root | original data shape: torch.Size([1, 62, 1000]), Resized data shape: torch.Size([9, 9, 1024])
2026-01-07 03:37:15 | INFO | root | End purification for resolution 128*128, loss=0.057860881090164185, iterations=256
2026-01-07 03:37:16 | INFO | root | End purification for resolution 256*256, loss=0.07597818225622177, iterations=256
2026-01-07 03:37:18 | INFO | root | End purification for resolution 512*512, loss=0.15182381868362427, iterations=512
2026-01-07 03:37:22 | INFO | root | End purification for resolution 1024*1024, loss=0.19056923687458038, iterations=1024
2026-01-07 03:37:22 | INFO | root | Training time: 8.134987831115723, loss: 0.19056923687458038, params_num: 12358
2026-01-07 03:37:22 | INFO | root | Purified data 114, shape: torch.Size([1, 62, 1000]), mse:0.23439934849739075, compression rate: 0.19932258064516128, 5.016993040945136x
2026-01-07 03:37:22 | INFO | root | 
2026-01-07 03:37:22 | INFO | root | original data shape: torch.Size([1, 62, 1000]), Resized data shape: torch.Size([9, 9, 1024])
2026-01-07 03:37:23 | INFO | root | End purification for resolution 128*128, loss=0.07783038169145584, iterations=256
2026-01-07 03:37:24 | INFO | root | End purification for resolution 256*256, loss=0.08731139451265335, iterations=256
2026-01-07 03:37:26 | INFO | root | End purification for resolution 512*512, loss=0.16321924328804016, iterations=512
2026-01-07 03:37:30 | INFO | root | End purification for resolution 1024*1024, loss=0.2017608880996704, iterations=1024
2026-01-07 03:37:30 | INFO | root | Training time: 8.122259855270386, loss: 0.2017608880996704, params_num: 12358
2026-01-07 03:37:30 | INFO | root | Purified data 115, shape: torch.Size([1, 62, 1000]), mse:0.24550166726112366, compression rate: 0.19932258064516128, 5.016993040945136x
2026-01-07 03:37:30 | INFO | root | 
2026-01-07 03:37:30 | INFO | root | original data shape: torch.Size([1, 62, 1000]), Resized data shape: torch.Size([9, 9, 1024])
2026-01-07 03:37:32 | INFO | root | End purification for resolution 128*128, loss=0.04230466112494469, iterations=256
2026-01-07 03:37:33 | INFO | root | End purification for resolution 256*256, loss=0.05651571601629257, iterations=256
2026-01-07 03:37:35 | INFO | root | End purification for resolution 512*512, loss=0.13857914507389069, iterations=512
2026-01-07 03:37:39 | INFO | root | End purification for resolution 1024*1024, loss=0.18370001018047333, iterations=1024
2026-01-07 03:37:39 | INFO | root | Training time: 8.4952871799469, loss: 0.18370001018047333, params_num: 12358
2026-01-07 03:37:39 | INFO | root | Purified data 116, shape: torch.Size([1, 62, 1000]), mse:0.22375737130641937, compression rate: 0.19932258064516128, 5.016993040945136x
2026-01-07 03:37:39 | INFO | root | 
2026-01-07 03:37:39 | INFO | root | original data shape: torch.Size([1, 62, 1000]), Resized data shape: torch.Size([9, 9, 1024])
2026-01-07 03:37:41 | INFO | root | End purification for resolution 128*128, loss=0.08974888920783997, iterations=256
2026-01-07 03:37:42 | INFO | root | End purification for resolution 256*256, loss=0.1408359408378601, iterations=256
2026-01-07 03:37:44 | INFO | root | End purification for resolution 512*512, loss=0.27353617548942566, iterations=512
2026-01-07 03:37:48 | INFO | root | End purification for resolution 1024*1024, loss=0.3378611207008362, iterations=1024
2026-01-07 03:37:48 | INFO | root | Training time: 8.511959075927734, loss: 0.3378611207008362, params_num: 12358
2026-01-07 03:37:48 | INFO | root | Purified data 117, shape: torch.Size([1, 62, 1000]), mse:0.41858577728271484, compression rate: 0.19932258064516128, 5.016993040945136x
2026-01-07 03:37:48 | INFO | root | 
2026-01-07 03:37:48 | INFO | root | original data shape: torch.Size([1, 62, 1000]), Resized data shape: torch.Size([9, 9, 1024])
2026-01-07 03:37:49 | INFO | root | End purification for resolution 128*128, loss=0.10791455209255219, iterations=256
2026-01-07 03:37:50 | INFO | root | End purification for resolution 256*256, loss=0.1268918365240097, iterations=256
2026-01-07 03:37:52 | INFO | root | End purification for resolution 512*512, loss=0.20184805989265442, iterations=512
2026-01-07 03:37:56 | INFO | root | End purification for resolution 1024*1024, loss=0.2350710928440094, iterations=1024
2026-01-07 03:37:56 | INFO | root | Training time: 8.245161056518555, loss: 0.2350710928440094, params_num: 12358
2026-01-07 03:37:56 | INFO | root | Purified data 118, shape: torch.Size([1, 62, 1000]), mse:0.2863160967826843, compression rate: 0.19932258064516128, 5.016993040945136x
2026-01-07 03:37:56 | INFO | root | 
2026-01-07 03:37:57 | INFO | root | original data shape: torch.Size([1, 62, 1000]), Resized data shape: torch.Size([9, 9, 1024])
2026-01-07 03:37:58 | INFO | root | End purification for resolution 128*128, loss=0.07723930478096008, iterations=256
2026-01-07 03:37:59 | INFO | root | End purification for resolution 256*256, loss=0.10673487931489944, iterations=256
2026-01-07 03:38:01 | INFO | root | End purification for resolution 512*512, loss=0.20452924072742462, iterations=512
2026-01-07 03:38:06 | INFO | root | End purification for resolution 1024*1024, loss=0.24921661615371704, iterations=1024
2026-01-07 03:38:06 | INFO | root | Training time: 9.175161123275757, loss: 0.24921661615371704, params_num: 12358
2026-01-07 03:38:06 | INFO | root | Purified data 119, shape: torch.Size([1, 62, 1000]), mse:0.30296194553375244, compression rate: 0.19932258064516128, 5.016993040945136x
2026-01-07 03:38:06 | INFO | root | 
2026-01-07 03:38:06 | INFO | root | original data shape: torch.Size([1, 62, 1000]), Resized data shape: torch.Size([9, 9, 1024])
2026-01-07 03:38:07 | INFO | root | End purification for resolution 128*128, loss=0.07471416890621185, iterations=256
2026-01-07 03:38:08 | INFO | root | End purification for resolution 256*256, loss=0.10573863238096237, iterations=256
2026-01-07 03:38:10 | INFO | root | End purification for resolution 512*512, loss=0.21382640302181244, iterations=512
2026-01-07 03:38:15 | INFO | root | End purification for resolution 1024*1024, loss=0.2685498297214508, iterations=1024
2026-01-07 03:38:15 | INFO | root | Training time: 8.469551801681519, loss: 0.2685498297214508, params_num: 12358
2026-01-07 03:38:15 | INFO | root | Purified data 120, shape: torch.Size([1, 62, 1000]), mse:0.335911363363266, compression rate: 0.19932258064516128, 5.016993040945136x
2026-01-07 03:38:15 | INFO | root | 
2026-01-07 03:38:15 | INFO | root | original data shape: torch.Size([1, 62, 1000]), Resized data shape: torch.Size([9, 9, 1024])
2026-01-07 03:38:16 | INFO | root | End purification for resolution 128*128, loss=0.07952547818422318, iterations=256
2026-01-07 03:38:17 | INFO | root | End purification for resolution 256*256, loss=0.10327621549367905, iterations=256
2026-01-07 03:38:19 | INFO | root | End purification for resolution 512*512, loss=0.19103333353996277, iterations=512
2026-01-07 03:38:23 | INFO | root | End purification for resolution 1024*1024, loss=0.2307843118906021, iterations=1024
2026-01-07 03:38:23 | INFO | root | Training time: 8.422111988067627, loss: 0.2307843118906021, params_num: 12358
2026-01-07 03:38:23 | INFO | root | Purified data 121, shape: torch.Size([1, 62, 1000]), mse:0.28783151507377625, compression rate: 0.19932258064516128, 5.016993040945136x
2026-01-07 03:38:23 | INFO | root | 
2026-01-07 03:38:24 | INFO | root | original data shape: torch.Size([1, 62, 1000]), Resized data shape: torch.Size([9, 9, 1024])
2026-01-07 03:38:25 | INFO | root | End purification for resolution 128*128, loss=0.09791874140501022, iterations=256
2026-01-07 03:38:26 | INFO | root | End purification for resolution 256*256, loss=0.14124849438667297, iterations=256
2026-01-07 03:38:28 | INFO | root | End purification for resolution 512*512, loss=0.24222174286842346, iterations=512
2026-01-07 03:38:33 | INFO | root | End purification for resolution 1024*1024, loss=0.29793497920036316, iterations=1024
2026-01-07 03:38:33 | INFO | root | Training time: 8.979593276977539, loss: 0.29793497920036316, params_num: 12358
2026-01-07 03:38:33 | INFO | root | Purified data 122, shape: torch.Size([1, 62, 1000]), mse:0.3709700107574463, compression rate: 0.19932258064516128, 5.016993040945136x
2026-01-07 03:38:33 | INFO | root | 
2026-01-07 03:38:33 | INFO | root | original data shape: torch.Size([1, 62, 1000]), Resized data shape: torch.Size([9, 9, 1024])
2026-01-07 03:38:34 | INFO | root | End purification for resolution 128*128, loss=0.09794607013463974, iterations=256
2026-01-07 03:38:35 | INFO | root | End purification for resolution 256*256, loss=0.13243329524993896, iterations=256
2026-01-07 03:38:37 | INFO | root | End purification for resolution 512*512, loss=0.2477308213710785, iterations=512
2026-01-07 03:38:42 | INFO | root | End purification for resolution 1024*1024, loss=0.30632156133651733, iterations=1024
2026-01-07 03:38:42 | INFO | root | Training time: 8.841182231903076, loss: 0.30632156133651733, params_num: 12358
2026-01-07 03:38:42 | INFO | root | Purified data 123, shape: torch.Size([1, 62, 1000]), mse:0.3807101845741272, compression rate: 0.19932258064516128, 5.016993040945136x
2026-01-07 03:38:42 | INFO | root | 
2026-01-07 03:38:42 | INFO | root | original data shape: torch.Size([1, 62, 1000]), Resized data shape: torch.Size([9, 9, 1024])
2026-01-07 03:38:43 | INFO | root | End purification for resolution 128*128, loss=0.10368643701076508, iterations=256
2026-01-07 03:38:44 | INFO | root | End purification for resolution 256*256, loss=0.1360008865594864, iterations=256
2026-01-07 03:38:46 | INFO | root | End purification for resolution 512*512, loss=0.2566538155078888, iterations=512
2026-01-07 03:38:50 | INFO | root | End purification for resolution 1024*1024, loss=0.317045658826828, iterations=1024
2026-01-07 03:38:50 | INFO | root | Training time: 8.443891525268555, loss: 0.317045658826828, params_num: 12358
2026-01-07 03:38:51 | INFO | root | Purified data 124, shape: torch.Size([1, 62, 1000]), mse:0.3957638442516327, compression rate: 0.19932258064516128, 5.016993040945136x
2026-01-07 03:38:51 | INFO | root | 
2026-01-07 03:38:51 | INFO | root | original data shape: torch.Size([1, 62, 1000]), Resized data shape: torch.Size([9, 9, 1024])
2026-01-07 03:38:52 | INFO | root | End purification for resolution 128*128, loss=0.06834384799003601, iterations=256
2026-01-07 03:38:53 | INFO | root | End purification for resolution 256*256, loss=0.09229647368192673, iterations=256
2026-01-07 03:38:55 | INFO | root | End purification for resolution 512*512, loss=0.18028710782527924, iterations=512
2026-01-07 03:39:00 | INFO | root | End purification for resolution 1024*1024, loss=0.22613529860973358, iterations=1024
2026-01-07 03:39:00 | INFO | root | Training time: 9.537320137023926, loss: 0.22613529860973358, params_num: 12358
2026-01-07 03:39:00 | INFO | root | Purified data 125, shape: torch.Size([1, 62, 1000]), mse:0.28127485513687134, compression rate: 0.19932258064516128, 5.016993040945136x
2026-01-07 03:39:00 | INFO | root | 
2026-01-07 03:39:01 | INFO | root | original data shape: torch.Size([1, 62, 1000]), Resized data shape: torch.Size([9, 9, 1024])
2026-01-07 03:39:02 | INFO | root | End purification for resolution 128*128, loss=0.059051185846328735, iterations=256
2026-01-07 03:39:03 | INFO | root | End purification for resolution 256*256, loss=0.06689051538705826, iterations=256
2026-01-07 03:39:05 | INFO | root | End purification for resolution 512*512, loss=0.14123325049877167, iterations=512
2026-01-07 03:39:09 | INFO | root | End purification for resolution 1024*1024, loss=0.1821395754814148, iterations=1024
2026-01-07 03:39:09 | INFO | root | Training time: 8.643496990203857, loss: 0.1821395754814148, params_num: 12358
2026-01-07 03:39:09 | INFO | root | Purified data 126, shape: torch.Size([1, 62, 1000]), mse:0.22590503096580505, compression rate: 0.19932258064516128, 5.016993040945136x
2026-01-07 03:39:09 | INFO | root | 
2026-01-07 03:39:10 | INFO | root | original data shape: torch.Size([1, 62, 1000]), Resized data shape: torch.Size([9, 9, 1024])
2026-01-07 03:39:11 | INFO | root | End purification for resolution 128*128, loss=0.11442365497350693, iterations=256
2026-01-07 03:39:12 | INFO | root | End purification for resolution 256*256, loss=0.11972131580114365, iterations=256
2026-01-07 03:39:14 | INFO | root | End purification for resolution 512*512, loss=0.1927509307861328, iterations=512
2026-01-07 03:39:18 | INFO | root | End purification for resolution 1024*1024, loss=0.23011848330497742, iterations=1024
2026-01-07 03:39:18 | INFO | root | Training time: 8.8885817527771, loss: 0.23011848330497742, params_num: 12358
2026-01-07 03:39:19 | INFO | root | Purified data 127, shape: torch.Size([1, 62, 1000]), mse:0.2834831774234772, compression rate: 0.19932258064516128, 5.016993040945136x
2026-01-07 03:39:19 | INFO | root | 
2026-01-07 03:39:19 | INFO | root | original data shape: torch.Size([1, 62, 1000]), Resized data shape: torch.Size([9, 9, 1024])
2026-01-07 03:39:20 | INFO | root | End purification for resolution 128*128, loss=0.10973242670297623, iterations=256
2026-01-07 03:39:21 | INFO | root | End purification for resolution 256*256, loss=0.1666395217180252, iterations=256
2026-01-07 03:39:23 | INFO | root | End purification for resolution 512*512, loss=0.3087976276874542, iterations=512
2026-01-07 03:39:27 | INFO | root | End purification for resolution 1024*1024, loss=0.3750455379486084, iterations=1024
2026-01-07 03:39:27 | INFO | root | Training time: 8.050257205963135, loss: 0.3750455379486084, params_num: 12358
2026-01-07 03:39:27 | INFO | root | Purified data 128, shape: torch.Size([1, 62, 1000]), mse:0.46235793828964233, compression rate: 0.19932258064516128, 5.016993040945136x
2026-01-07 03:39:27 | INFO | root | 
2026-01-07 03:39:27 | INFO | root | original data shape: torch.Size([1, 62, 1000]), Resized data shape: torch.Size([9, 9, 1024])
2026-01-07 03:39:28 | INFO | root | End purification for resolution 128*128, loss=0.07100214064121246, iterations=256
2026-01-07 03:39:29 | INFO | root | End purification for resolution 256*256, loss=0.08092981576919556, iterations=256
2026-01-07 03:39:31 | INFO | root | End purification for resolution 512*512, loss=0.1297072023153305, iterations=512
2026-01-07 03:39:35 | INFO | root | End purification for resolution 1024*1024, loss=0.15124313533306122, iterations=1024
2026-01-07 03:39:35 | INFO | root | Training time: 8.235523462295532, loss: 0.15124313533306122, params_num: 12358
2026-01-07 03:39:35 | INFO | root | Purified data 129, shape: torch.Size([1, 62, 1000]), mse:0.1850542426109314, compression rate: 0.19932258064516128, 5.016993040945136x
2026-01-07 03:39:35 | INFO | root | 
2026-01-07 03:39:36 | INFO | root | original data shape: torch.Size([1, 62, 1000]), Resized data shape: torch.Size([9, 9, 1024])
2026-01-07 03:39:37 | INFO | root | End purification for resolution 128*128, loss=0.0745510384440422, iterations=256
2026-01-07 03:39:38 | INFO | root | End purification for resolution 256*256, loss=0.11224313825368881, iterations=256
2026-01-07 03:39:40 | INFO | root | End purification for resolution 512*512, loss=0.2101413607597351, iterations=512
2026-01-07 03:39:44 | INFO | root | End purification for resolution 1024*1024, loss=0.24808822572231293, iterations=1024
2026-01-07 03:39:44 | INFO | root | Training time: 8.62594985961914, loss: 0.24808822572231293, params_num: 12358
2026-01-07 03:39:44 | INFO | root | Purified data 130, shape: torch.Size([1, 62, 1000]), mse:0.3044676184654236, compression rate: 0.19932258064516128, 5.016993040945136x
2026-01-07 03:39:44 | INFO | root | 
2026-01-07 03:39:45 | INFO | root | original data shape: torch.Size([1, 62, 1000]), Resized data shape: torch.Size([9, 9, 1024])
2026-01-07 03:39:46 | INFO | root | End purification for resolution 128*128, loss=0.07668154686689377, iterations=256
2026-01-07 03:39:47 | INFO | root | End purification for resolution 256*256, loss=0.11188507080078125, iterations=256
2026-01-07 03:39:49 | INFO | root | End purification for resolution 512*512, loss=0.22369709610939026, iterations=512
2026-01-07 03:39:53 | INFO | root | End purification for resolution 1024*1024, loss=0.2883036136627197, iterations=1024
2026-01-07 03:39:53 | INFO | root | Training time: 8.94575810432434, loss: 0.2883036136627197, params_num: 12358
2026-01-07 03:39:54 | INFO | root | Purified data 131, shape: torch.Size([1, 62, 1000]), mse:0.3530406951904297, compression rate: 0.19932258064516128, 5.016993040945136x
2026-01-07 03:39:54 | INFO | root | 
2026-01-07 03:39:54 | INFO | root | original data shape: torch.Size([1, 62, 1000]), Resized data shape: torch.Size([9, 9, 1024])
2026-01-07 03:39:55 | INFO | root | End purification for resolution 128*128, loss=0.0943610668182373, iterations=256
2026-01-07 03:39:56 | INFO | root | End purification for resolution 256*256, loss=0.11524951457977295, iterations=256
2026-01-07 03:39:58 | INFO | root | End purification for resolution 512*512, loss=0.22259894013404846, iterations=512
2026-01-07 03:40:02 | INFO | root | End purification for resolution 1024*1024, loss=0.27667513489723206, iterations=1024
2026-01-07 03:40:02 | INFO | root | Training time: 8.132393836975098, loss: 0.27667513489723206, params_num: 12358
2026-01-07 03:40:02 | INFO | root | Purified data 132, shape: torch.Size([1, 62, 1000]), mse:0.3421953320503235, compression rate: 0.19932258064516128, 5.016993040945136x
2026-01-07 03:40:02 | INFO | root | 
2026-01-07 03:40:02 | INFO | root | original data shape: torch.Size([1, 62, 1000]), Resized data shape: torch.Size([9, 9, 1024])
2026-01-07 03:40:03 | INFO | root | End purification for resolution 128*128, loss=0.06392372399568558, iterations=256
2026-01-07 03:40:04 | INFO | root | End purification for resolution 256*256, loss=0.09135317802429199, iterations=256
2026-01-07 03:40:06 | INFO | root | End purification for resolution 512*512, loss=0.1726062148809433, iterations=512
2026-01-07 03:40:10 | INFO | root | End purification for resolution 1024*1024, loss=0.2190583050251007, iterations=1024
2026-01-07 03:40:10 | INFO | root | Training time: 8.265608310699463, loss: 0.2190583050251007, params_num: 12358
2026-01-07 03:40:11 | INFO | root | Purified data 133, shape: torch.Size([1, 62, 1000]), mse:0.2722598910331726, compression rate: 0.19932258064516128, 5.016993040945136x
2026-01-07 03:40:11 | INFO | root | 
2026-01-07 03:40:11 | INFO | root | original data shape: torch.Size([1, 62, 1000]), Resized data shape: torch.Size([9, 9, 1024])
2026-01-07 03:40:12 | INFO | root | End purification for resolution 128*128, loss=0.08309847116470337, iterations=256
2026-01-07 03:40:13 | INFO | root | End purification for resolution 256*256, loss=0.1269296556711197, iterations=256
2026-01-07 03:40:15 | INFO | root | End purification for resolution 512*512, loss=0.2524659037590027, iterations=512
2026-01-07 03:40:19 | INFO | root | End purification for resolution 1024*1024, loss=0.3166559934616089, iterations=1024
2026-01-07 03:40:19 | INFO | root | Training time: 8.195353746414185, loss: 0.3166559934616089, params_num: 12358
2026-01-07 03:40:19 | INFO | root | Purified data 134, shape: torch.Size([1, 62, 1000]), mse:0.3916604816913605, compression rate: 0.19932258064516128, 5.016993040945136x
2026-01-07 03:40:19 | INFO | root | 
2026-01-07 03:40:20 | INFO | root | original data shape: torch.Size([1, 62, 1000]), Resized data shape: torch.Size([9, 9, 1024])
2026-01-07 03:40:21 | INFO | root | End purification for resolution 128*128, loss=0.09888695180416107, iterations=256
2026-01-07 03:40:22 | INFO | root | End purification for resolution 256*256, loss=0.08298391848802567, iterations=256
2026-01-07 03:40:24 | INFO | root | End purification for resolution 512*512, loss=0.10988838225603104, iterations=512
2026-01-07 03:40:28 | INFO | root | End purification for resolution 1024*1024, loss=0.12300056964159012, iterations=1024
2026-01-07 03:40:28 | INFO | root | Training time: 8.17270278930664, loss: 0.12300056964159012, params_num: 12358
2026-01-07 03:40:28 | INFO | root | Purified data 135, shape: torch.Size([1, 62, 1000]), mse:0.15169192850589752, compression rate: 0.19932258064516128, 5.016993040945136x
2026-01-07 03:40:28 | INFO | root | 
2026-01-07 03:40:28 | INFO | root | original data shape: torch.Size([1, 62, 1000]), Resized data shape: torch.Size([9, 9, 1024])
2026-01-07 03:40:29 | INFO | root | End purification for resolution 128*128, loss=0.09116430580615997, iterations=256
2026-01-07 03:40:30 | INFO | root | End purification for resolution 256*256, loss=0.11911822855472565, iterations=256
2026-01-07 03:40:32 | INFO | root | End purification for resolution 512*512, loss=0.21452923119068146, iterations=512
2026-01-07 03:40:36 | INFO | root | End purification for resolution 1024*1024, loss=0.25997573137283325, iterations=1024
2026-01-07 03:40:36 | INFO | root | Training time: 8.229942798614502, loss: 0.25997573137283325, params_num: 12358
2026-01-07 03:40:37 | INFO | root | Purified data 136, shape: torch.Size([1, 62, 1000]), mse:0.32076340913772583, compression rate: 0.19932258064516128, 5.016993040945136x
2026-01-07 03:40:37 | INFO | root | 
2026-01-07 03:40:37 | INFO | root | original data shape: torch.Size([1, 62, 1000]), Resized data shape: torch.Size([9, 9, 1024])
2026-01-07 03:40:38 | INFO | root | End purification for resolution 128*128, loss=0.10395386815071106, iterations=256
2026-01-07 03:40:39 | INFO | root | End purification for resolution 256*256, loss=0.12918458878993988, iterations=256
2026-01-07 03:40:41 | INFO | root | End purification for resolution 512*512, loss=0.22202372550964355, iterations=512
2026-01-07 03:40:46 | INFO | root | End purification for resolution 1024*1024, loss=0.2684418857097626, iterations=1024
2026-01-07 03:40:46 | INFO | root | Training time: 9.113618612289429, loss: 0.2684418857097626, params_num: 12358
2026-01-07 03:40:46 | INFO | root | Purified data 137, shape: torch.Size([1, 62, 1000]), mse:0.33168649673461914, compression rate: 0.19932258064516128, 5.016993040945136x
2026-01-07 03:40:46 | INFO | root | 
2026-01-07 03:40:46 | INFO | root | original data shape: torch.Size([1, 62, 1000]), Resized data shape: torch.Size([9, 9, 1024])
2026-01-07 03:40:47 | INFO | root | End purification for resolution 128*128, loss=0.06966794282197952, iterations=256
2026-01-07 03:40:48 | INFO | root | End purification for resolution 256*256, loss=0.072468101978302, iterations=256
2026-01-07 03:40:50 | INFO | root | End purification for resolution 512*512, loss=0.13589715957641602, iterations=512
2026-01-07 03:40:54 | INFO | root | End purification for resolution 1024*1024, loss=0.17051787674427032, iterations=1024
2026-01-07 03:40:54 | INFO | root | Training time: 8.237400531768799, loss: 0.17051787674427032, params_num: 12358
2026-01-07 03:40:55 | INFO | root | Purified data 138, shape: torch.Size([1, 62, 1000]), mse:0.20986737310886383, compression rate: 0.19932258064516128, 5.016993040945136x
2026-01-07 03:40:55 | INFO | root | 
2026-01-07 03:40:55 | INFO | root | original data shape: torch.Size([1, 62, 1000]), Resized data shape: torch.Size([9, 9, 1024])
2026-01-07 03:40:56 | INFO | root | End purification for resolution 128*128, loss=0.09258735924959183, iterations=256
2026-01-07 03:40:57 | INFO | root | End purification for resolution 256*256, loss=0.11637162417173386, iterations=256
2026-01-07 03:40:59 | INFO | root | End purification for resolution 512*512, loss=0.23538881540298462, iterations=512
2026-01-07 03:41:03 | INFO | root | End purification for resolution 1024*1024, loss=0.279532253742218, iterations=1024
2026-01-07 03:41:03 | INFO | root | Training time: 8.387119770050049, loss: 0.279532253742218, params_num: 12358
2026-01-07 03:41:03 | INFO | root | Purified data 139, shape: torch.Size([1, 62, 1000]), mse:0.34604302048683167, compression rate: 0.19932258064516128, 5.016993040945136x
2026-01-07 03:41:03 | INFO | root | 
2026-01-07 03:41:03 | INFO | root | original data shape: torch.Size([1, 62, 1000]), Resized data shape: torch.Size([9, 9, 1024])
2026-01-07 03:41:04 | INFO | root | End purification for resolution 128*128, loss=0.10401903837919235, iterations=256
2026-01-07 03:41:06 | INFO | root | End purification for resolution 256*256, loss=0.14709286391735077, iterations=256
2026-01-07 03:41:08 | INFO | root | End purification for resolution 512*512, loss=0.25776582956314087, iterations=512
2026-01-07 03:41:13 | INFO | root | End purification for resolution 1024*1024, loss=0.31087353825569153, iterations=1024
2026-01-07 03:41:13 | INFO | root | Training time: 9.176817178726196, loss: 0.31087353825569153, params_num: 12358
2026-01-07 03:41:13 | INFO | root | Purified data 140, shape: torch.Size([1, 62, 1000]), mse:0.38442161679267883, compression rate: 0.19932258064516128, 5.016993040945136x
2026-01-07 03:41:13 | INFO | root | 
2026-01-07 03:41:13 | INFO | root | original data shape: torch.Size([1, 62, 1000]), Resized data shape: torch.Size([9, 9, 1024])
2026-01-07 03:41:14 | INFO | root | End purification for resolution 128*128, loss=0.06425736099481583, iterations=256
2026-01-07 03:41:15 | INFO | root | End purification for resolution 256*256, loss=0.06464307755231857, iterations=256
2026-01-07 03:41:17 | INFO | root | End purification for resolution 512*512, loss=0.12483919411897659, iterations=512
2026-01-07 03:41:21 | INFO | root | End purification for resolution 1024*1024, loss=0.15799643099308014, iterations=1024
2026-01-07 03:41:21 | INFO | root | Training time: 8.485662460327148, loss: 0.15799643099308014, params_num: 12358
2026-01-07 03:41:21 | INFO | root | Purified data 141, shape: torch.Size([1, 62, 1000]), mse:0.19494688510894775, compression rate: 0.19932258064516128, 5.016993040945136x
2026-01-07 03:41:21 | INFO | root | 
2026-01-07 03:41:22 | INFO | root | original data shape: torch.Size([1, 62, 1000]), Resized data shape: torch.Size([9, 9, 1024])
2026-01-07 03:41:23 | INFO | root | End purification for resolution 128*128, loss=0.08909426629543304, iterations=256
2026-01-07 03:41:24 | INFO | root | End purification for resolution 256*256, loss=0.11930646747350693, iterations=256
2026-01-07 03:41:26 | INFO | root | End purification for resolution 512*512, loss=0.235356867313385, iterations=512
2026-01-07 03:41:30 | INFO | root | End purification for resolution 1024*1024, loss=0.2905401587486267, iterations=1024
2026-01-07 03:41:30 | INFO | root | Training time: 7.9257588386535645, loss: 0.2905401587486267, params_num: 12358
2026-01-07 03:41:30 | INFO | root | Purified data 142, shape: torch.Size([1, 62, 1000]), mse:0.3614272177219391, compression rate: 0.19932258064516128, 5.016993040945136x
2026-01-07 03:41:30 | INFO | root | 
