2026-01-05 17:00:32 | INFO | root | Training seediv with eegnet
2026-01-06 07:45:51 | INFO | root | Epoch: 131, Train Loss: 1.1499, Val Acc: 0.5606, Val Loss: 1.0524, Test Acc: 0.5700, Test Loss: 1.0712, Learning Rate: 0.000250
2026-01-06 07:50:37 | INFO | root | Epoch: 132, Train Loss: 1.1488, Val Acc: 0.5659, Val Loss: 1.0521, Test Acc: 0.5612, Test Loss: 1.0726, Learning Rate: 0.000250
2026-01-06 07:55:22 | INFO | root | Epoch: 133, Train Loss: 1.1495, Val Acc: 0.5645, Val Loss: 1.0561, Test Acc: 0.5612, Test Loss: 1.0749, Learning Rate: 0.000250
2026-01-06 08:00:07 | INFO | root | Epoch: 134, Train Loss: 1.1480, Val Acc: 0.5653, Val Loss: 1.0553, Test Acc: 0.5639, Test Loss: 1.0746, Learning Rate: 0.000250
2026-01-06 08:04:52 | INFO | root | Epoch: 135, Train Loss: 1.1491, Val Acc: 0.5568, Val Loss: 1.0521, Test Acc: 0.5612, Test Loss: 1.0712, Learning Rate: 0.000250
2026-01-06 08:09:40 | INFO | root | Epoch: 136, Train Loss: 1.1503, Val Acc: 0.5606, Val Loss: 1.0540, Test Acc: 0.5628, Test Loss: 1.0738, Learning Rate: 0.000250
2026-01-06 08:14:26 | INFO | root | Epoch: 137, Train Loss: 1.1512, Val Acc: 0.5696, Val Loss: 1.0525, Test Acc: 0.5649, Test Loss: 1.0724, Learning Rate: 0.000250
2026-01-06 08:19:09 | INFO | root | Epoch: 138, Train Loss: 1.1495, Val Acc: 0.5606, Val Loss: 1.0513, Test Acc: 0.5633, Test Loss: 1.0713, Learning Rate: 0.000250
2026-01-06 08:23:54 | INFO | root | Epoch: 139, Train Loss: 1.1489, Val Acc: 0.5592, Val Loss: 1.0557, Test Acc: 0.5585, Test Loss: 1.0754, Learning Rate: 0.000250
2026-01-06 08:28:41 | INFO | root | Epoch: 140, Train Loss: 1.1487, Val Acc: 0.5672, Val Loss: 1.0533, Test Acc: 0.5588, Test Loss: 1.0733, Learning Rate: 0.000250
2026-01-06 08:33:28 | INFO | root | Epoch: 141, Train Loss: 1.1508, Val Acc: 0.5648, Val Loss: 1.0554, Test Acc: 0.5620, Test Loss: 1.0736, Learning Rate: 0.000250
2026-01-06 08:38:13 | INFO | root | Epoch: 142, Train Loss: 1.1480, Val Acc: 0.5622, Val Loss: 1.0549, Test Acc: 0.5625, Test Loss: 1.0735, Learning Rate: 0.000250
2026-01-06 08:42:59 | INFO | root | Epoch: 143, Train Loss: 1.1503, Val Acc: 0.5659, Val Loss: 1.0513, Test Acc: 0.5609, Test Loss: 1.0718, Learning Rate: 0.000250
2026-01-06 08:47:41 | INFO | root | Epoch: 144, Train Loss: 1.1493, Val Acc: 0.5637, Val Loss: 1.0540, Test Acc: 0.5615, Test Loss: 1.0733, Learning Rate: 0.000250
2026-01-06 08:52:21 | INFO | root | Epoch: 145, Train Loss: 1.1496, Val Acc: 0.5627, Val Loss: 1.0506, Test Acc: 0.5596, Test Loss: 1.0715, Learning Rate: 0.000250
2026-01-06 08:57:04 | INFO | root | Epoch: 146, Train Loss: 1.1507, Val Acc: 0.5709, Val Loss: 1.0532, Test Acc: 0.5641, Test Loss: 1.0728, Learning Rate: 0.000250
2026-01-06 09:01:46 | INFO | root | Epoch: 147, Train Loss: 1.1477, Val Acc: 0.5648, Val Loss: 1.0514, Test Acc: 0.5628, Test Loss: 1.0724, Learning Rate: 0.000250
2026-01-06 09:06:28 | INFO | root | Epoch: 148, Train Loss: 1.1491, Val Acc: 0.5637, Val Loss: 1.0546, Test Acc: 0.5567, Test Loss: 1.0741, Learning Rate: 0.000250
2026-01-06 09:11:14 | INFO | root | Epoch: 149, Train Loss: 1.1500, Val Acc: 0.5611, Val Loss: 1.0519, Test Acc: 0.5604, Test Loss: 1.0713, Learning Rate: 0.000250
2026-01-06 09:16:06 | INFO | root | Epoch: 150, Train Loss: 1.1491, Val Acc: 0.5717, Val Loss: 1.0503, Test Acc: 0.5599, Test Loss: 1.0719, Learning Rate: 0.000250
2026-01-06 09:20:54 | INFO | root | Epoch: 151, Train Loss: 1.1476, Val Acc: 0.5661, Val Loss: 1.0508, Test Acc: 0.5591, Test Loss: 1.0718, Learning Rate: 0.000250
2026-01-06 09:25:45 | INFO | root | Epoch: 152, Train Loss: 1.1493, Val Acc: 0.5688, Val Loss: 1.0513, Test Acc: 0.5596, Test Loss: 1.0719, Learning Rate: 0.000250
2026-01-06 09:30:51 | INFO | root | Epoch: 153, Train Loss: 1.1485, Val Acc: 0.5667, Val Loss: 1.0513, Test Acc: 0.5649, Test Loss: 1.0705, Learning Rate: 0.000250
2026-01-06 09:37:31 | INFO | root | Epoch: 154, Train Loss: 1.1506, Val Acc: 0.5696, Val Loss: 1.0503, Test Acc: 0.5644, Test Loss: 1.0702, Learning Rate: 0.000250
2026-01-06 09:45:56 | INFO | root | Epoch: 155, Train Loss: 1.1490, Val Acc: 0.5707, Val Loss: 1.0509, Test Acc: 0.5641, Test Loss: 1.0729, Learning Rate: 0.000250
2026-01-06 09:53:23 | INFO | root | Epoch: 156, Train Loss: 1.1501, Val Acc: 0.5680, Val Loss: 1.0499, Test Acc: 0.5628, Test Loss: 1.0706, Learning Rate: 0.000250
2026-01-06 10:00:41 | INFO | root | Epoch: 157, Train Loss: 1.1481, Val Acc: 0.5643, Val Loss: 1.0517, Test Acc: 0.5615, Test Loss: 1.0709, Learning Rate: 0.000250
2026-01-06 10:08:04 | INFO | root | Epoch: 158, Train Loss: 1.1468, Val Acc: 0.5720, Val Loss: 1.0500, Test Acc: 0.5636, Test Loss: 1.0702, Learning Rate: 0.000250
2026-01-06 10:15:35 | INFO | root | Epoch: 159, Train Loss: 1.1475, Val Acc: 0.5653, Val Loss: 1.0508, Test Acc: 0.5593, Test Loss: 1.0709, Learning Rate: 0.000250
2026-01-06 10:24:45 | INFO | root | Epoch: 160, Train Loss: 1.1498, Val Acc: 0.5696, Val Loss: 1.0476, Test Acc: 0.5660, Test Loss: 1.0684, Learning Rate: 0.000250
2026-01-06 10:32:54 | INFO | root | Epoch: 161, Train Loss: 1.1487, Val Acc: 0.5683, Val Loss: 1.0513, Test Acc: 0.5660, Test Loss: 1.0709, Learning Rate: 0.000250
2026-01-06 10:41:13 | INFO | root | Epoch: 162, Train Loss: 1.1479, Val Acc: 0.5707, Val Loss: 1.0504, Test Acc: 0.5617, Test Loss: 1.0706, Learning Rate: 0.000250
2026-01-06 10:49:37 | INFO | root | Epoch: 163, Train Loss: 1.1494, Val Acc: 0.5680, Val Loss: 1.0498, Test Acc: 0.5636, Test Loss: 1.0686, Learning Rate: 0.000250
2026-01-06 10:57:44 | INFO | root | Epoch: 164, Train Loss: 1.1481, Val Acc: 0.5667, Val Loss: 1.0495, Test Acc: 0.5636, Test Loss: 1.0686, Learning Rate: 0.000250
2026-01-06 11:05:20 | INFO | root | Epoch: 165, Train Loss: 1.1478, Val Acc: 0.5715, Val Loss: 1.0484, Test Acc: 0.5647, Test Loss: 1.0679, Learning Rate: 0.000250
2026-01-06 11:12:57 | INFO | root | Epoch: 166, Train Loss: 1.1483, Val Acc: 0.5672, Val Loss: 1.0496, Test Acc: 0.5668, Test Loss: 1.0691, Learning Rate: 0.000250
2026-01-06 11:20:16 | INFO | root | Epoch: 167, Train Loss: 1.1473, Val Acc: 0.5723, Val Loss: 1.0493, Test Acc: 0.5700, Test Loss: 1.0691, Learning Rate: 0.000250
2026-01-06 11:28:08 | INFO | root | Epoch: 168, Train Loss: 1.1481, Val Acc: 0.5675, Val Loss: 1.0469, Test Acc: 0.5601, Test Loss: 1.0681, Learning Rate: 0.000250
2026-01-06 11:35:41 | INFO | root | Epoch: 169, Train Loss: 1.1488, Val Acc: 0.5693, Val Loss: 1.0513, Test Acc: 0.5655, Test Loss: 1.0707, Learning Rate: 0.000250
2026-01-06 11:42:56 | INFO | root | Epoch: 170, Train Loss: 1.1474, Val Acc: 0.5715, Val Loss: 1.0484, Test Acc: 0.5601, Test Loss: 1.0701, Learning Rate: 0.000250
2026-01-06 11:50:39 | INFO | root | Epoch: 171, Train Loss: 1.1492, Val Acc: 0.5693, Val Loss: 1.0487, Test Acc: 0.5620, Test Loss: 1.0691, Learning Rate: 0.000250
2026-01-06 11:57:50 | INFO | root | Epoch: 172, Train Loss: 1.1487, Val Acc: 0.5648, Val Loss: 1.0512, Test Acc: 0.5657, Test Loss: 1.0698, Learning Rate: 0.000250
2026-01-06 12:05:14 | INFO | root | Epoch: 173, Train Loss: 1.1491, Val Acc: 0.5669, Val Loss: 1.0523, Test Acc: 0.5609, Test Loss: 1.0717, Learning Rate: 0.000250
2026-01-06 12:12:54 | INFO | root | Epoch: 174, Train Loss: 1.1475, Val Acc: 0.5688, Val Loss: 1.0477, Test Acc: 0.5647, Test Loss: 1.0670, Learning Rate: 0.000250
2026-01-06 12:20:30 | INFO | root | Epoch: 175, Train Loss: 1.1479, Val Acc: 0.5709, Val Loss: 1.0487, Test Acc: 0.5668, Test Loss: 1.0687, Learning Rate: 0.000250
2026-01-06 12:27:43 | INFO | root | Epoch: 176, Train Loss: 1.1481, Val Acc: 0.5648, Val Loss: 1.0512, Test Acc: 0.5572, Test Loss: 1.0725, Learning Rate: 0.000250
2026-01-06 12:35:03 | INFO | root | Epoch: 177, Train Loss: 1.1496, Val Acc: 0.5707, Val Loss: 1.0462, Test Acc: 0.5684, Test Loss: 1.0675, Learning Rate: 0.000250
2026-01-06 12:41:19 | INFO | root | Epoch: 178, Train Loss: 1.1471, Val Acc: 0.5653, Val Loss: 1.0465, Test Acc: 0.5663, Test Loss: 1.0656, Learning Rate: 0.000250
2026-01-06 12:49:44 | INFO | root | Epoch: 179, Train Loss: 1.1462, Val Acc: 0.5691, Val Loss: 1.0496, Test Acc: 0.5625, Test Loss: 1.0691, Learning Rate: 0.000250
2026-01-06 12:58:02 | INFO | root | Epoch: 180, Train Loss: 1.1480, Val Acc: 0.5720, Val Loss: 1.0490, Test Acc: 0.5679, Test Loss: 1.0685, Learning Rate: 0.000250
2026-01-06 13:06:06 | INFO | root | Epoch: 181, Train Loss: 1.1464, Val Acc: 0.5715, Val Loss: 1.0454, Test Acc: 0.5652, Test Loss: 1.0674, Learning Rate: 0.000250
2026-01-06 13:14:31 | INFO | root | Epoch: 182, Train Loss: 1.1465, Val Acc: 0.5741, Val Loss: 1.0485, Test Acc: 0.5649, Test Loss: 1.0689, Learning Rate: 0.000250
2026-01-06 13:22:24 | INFO | root | Epoch: 183, Train Loss: 1.1470, Val Acc: 0.5699, Val Loss: 1.0494, Test Acc: 0.5655, Test Loss: 1.0689, Learning Rate: 0.000250
2026-01-06 13:30:55 | INFO | root | Epoch: 184, Train Loss: 1.1479, Val Acc: 0.5717, Val Loss: 1.0476, Test Acc: 0.5641, Test Loss: 1.0674, Learning Rate: 0.000250
2026-01-06 13:38:55 | INFO | root | Epoch: 185, Train Loss: 1.1482, Val Acc: 0.5712, Val Loss: 1.0474, Test Acc: 0.5663, Test Loss: 1.0680, Learning Rate: 0.000250
2026-01-06 13:47:40 | INFO | root | Epoch: 186, Train Loss: 1.1471, Val Acc: 0.5704, Val Loss: 1.0467, Test Acc: 0.5633, Test Loss: 1.0662, Learning Rate: 0.000250
2026-01-06 13:55:15 | INFO | root | Epoch: 187, Train Loss: 1.1463, Val Acc: 0.5672, Val Loss: 1.0471, Test Acc: 0.5673, Test Loss: 1.0669, Learning Rate: 0.000250
2026-01-06 14:03:01 | INFO | root | Epoch: 188, Train Loss: 1.1483, Val Acc: 0.5768, Val Loss: 1.0463, Test Acc: 0.5679, Test Loss: 1.0671, Learning Rate: 0.000250
2026-01-06 14:10:37 | INFO | root | Epoch: 189, Train Loss: 1.1468, Val Acc: 0.5741, Val Loss: 1.0510, Test Acc: 0.5617, Test Loss: 1.0713, Learning Rate: 0.000250
2026-01-06 14:18:52 | INFO | root | Epoch: 190, Train Loss: 1.1466, Val Acc: 0.5635, Val Loss: 1.0506, Test Acc: 0.5609, Test Loss: 1.0707, Learning Rate: 0.000250
2026-01-06 14:27:16 | INFO | root | Epoch: 191, Train Loss: 1.1455, Val Acc: 0.5661, Val Loss: 1.0453, Test Acc: 0.5617, Test Loss: 1.0660, Learning Rate: 0.000250
2026-01-06 14:36:41 | INFO | root | Epoch: 192, Train Loss: 1.1488, Val Acc: 0.5701, Val Loss: 1.0483, Test Acc: 0.5631, Test Loss: 1.0687, Learning Rate: 0.000250
2026-01-06 14:44:32 | INFO | root | Epoch: 193, Train Loss: 1.1480, Val Acc: 0.5704, Val Loss: 1.0502, Test Acc: 0.5708, Test Loss: 1.0698, Learning Rate: 0.000250
2026-01-06 14:53:55 | INFO | root | Epoch: 194, Train Loss: 1.1479, Val Acc: 0.5720, Val Loss: 1.0455, Test Acc: 0.5676, Test Loss: 1.0665, Learning Rate: 0.000250
2026-01-06 15:02:38 | INFO | root | Epoch: 195, Train Loss: 1.1478, Val Acc: 0.5640, Val Loss: 1.0496, Test Acc: 0.5652, Test Loss: 1.0692, Learning Rate: 0.000250
2026-01-06 15:12:08 | INFO | root | Epoch: 196, Train Loss: 1.1460, Val Acc: 0.5757, Val Loss: 1.0449, Test Acc: 0.5679, Test Loss: 1.0649, Learning Rate: 0.000250
2026-01-06 15:20:31 | INFO | root | Epoch: 197, Train Loss: 1.1461, Val Acc: 0.5739, Val Loss: 1.0429, Test Acc: 0.5663, Test Loss: 1.0635, Learning Rate: 0.000250
2026-01-06 15:29:49 | INFO | root | Epoch: 198, Train Loss: 1.1472, Val Acc: 0.5728, Val Loss: 1.0469, Test Acc: 0.5633, Test Loss: 1.0689, Learning Rate: 0.000250
2026-01-06 15:39:29 | INFO | root | Epoch: 199, Train Loss: 1.1458, Val Acc: 0.5763, Val Loss: 1.0452, Test Acc: 0.5689, Test Loss: 1.0656, Learning Rate: 0.000250
2026-01-06 15:48:15 | INFO | root | Epoch: 200, Train Loss: 1.1473, Val Acc: 0.5707, Val Loss: 1.0469, Test Acc: 0.5676, Test Loss: 1.0660, Learning Rate: 0.000250
2026-01-06 15:58:18 | INFO | root | Epoch: 201, Train Loss: 1.1472, Val Acc: 0.5763, Val Loss: 1.0458, Test Acc: 0.5676, Test Loss: 1.0647, Learning Rate: 0.000250
2026-01-06 16:07:02 | INFO | root | Epoch: 202, Train Loss: 1.1491, Val Acc: 0.5755, Val Loss: 1.0476, Test Acc: 0.5679, Test Loss: 1.0682, Learning Rate: 0.000250
2026-01-06 16:16:23 | INFO | root | Epoch: 203, Train Loss: 1.1475, Val Acc: 0.5747, Val Loss: 1.0448, Test Acc: 0.5689, Test Loss: 1.0643, Learning Rate: 0.000250
2026-01-06 16:27:16 | INFO | root | Epoch: 204, Train Loss: 1.1465, Val Acc: 0.5728, Val Loss: 1.0475, Test Acc: 0.5665, Test Loss: 1.0669, Learning Rate: 0.000250
2026-01-06 16:35:13 | INFO | root | Epoch: 205, Train Loss: 1.1477, Val Acc: 0.5752, Val Loss: 1.0466, Test Acc: 0.5724, Test Loss: 1.0664, Learning Rate: 0.000250
2026-01-06 16:42:29 | INFO | root | Epoch: 206, Train Loss: 1.1479, Val Acc: 0.5717, Val Loss: 1.0484, Test Acc: 0.5665, Test Loss: 1.0686, Learning Rate: 0.000250
2026-01-06 16:52:01 | INFO | root | Epoch: 207, Train Loss: 1.1470, Val Acc: 0.5773, Val Loss: 1.0432, Test Acc: 0.5681, Test Loss: 1.0634, Learning Rate: 0.000250
2026-01-06 17:00:34 | INFO | root | Epoch: 208, Train Loss: 1.1472, Val Acc: 0.5731, Val Loss: 1.0487, Test Acc: 0.5636, Test Loss: 1.0702, Learning Rate: 0.000125
2026-01-06 17:07:20 | INFO | root | Epoch: 209, Train Loss: 1.1451, Val Acc: 0.5757, Val Loss: 1.0466, Test Acc: 0.5655, Test Loss: 1.0669, Learning Rate: 0.000125
2026-01-06 17:14:06 | INFO | root | Epoch: 210, Train Loss: 1.1445, Val Acc: 0.5699, Val Loss: 1.0451, Test Acc: 0.5710, Test Loss: 1.0648, Learning Rate: 0.000125
2026-01-06 17:20:46 | INFO | root | Epoch: 211, Train Loss: 1.1458, Val Acc: 0.5765, Val Loss: 1.0448, Test Acc: 0.5684, Test Loss: 1.0650, Learning Rate: 0.000125
2026-01-06 17:27:35 | INFO | root | Epoch: 212, Train Loss: 1.1461, Val Acc: 0.5704, Val Loss: 1.0474, Test Acc: 0.5676, Test Loss: 1.0665, Learning Rate: 0.000125
2026-01-06 17:34:27 | INFO | root | Epoch: 213, Train Loss: 1.1446, Val Acc: 0.5685, Val Loss: 1.0458, Test Acc: 0.5668, Test Loss: 1.0657, Learning Rate: 0.000125
2026-01-06 17:41:11 | INFO | root | Epoch: 214, Train Loss: 1.1459, Val Acc: 0.5752, Val Loss: 1.0449, Test Acc: 0.5726, Test Loss: 1.0640, Learning Rate: 0.000125
2026-01-06 17:47:59 | INFO | root | Epoch: 215, Train Loss: 1.1456, Val Acc: 0.5749, Val Loss: 1.0451, Test Acc: 0.5695, Test Loss: 1.0655, Learning Rate: 0.000125
2026-01-06 17:54:48 | INFO | root | Epoch: 216, Train Loss: 1.1457, Val Acc: 0.5739, Val Loss: 1.0456, Test Acc: 0.5673, Test Loss: 1.0655, Learning Rate: 0.000125
2026-01-06 18:01:33 | INFO | root | Epoch: 217, Train Loss: 1.1444, Val Acc: 0.5725, Val Loss: 1.0453, Test Acc: 0.5668, Test Loss: 1.0651, Learning Rate: 0.000125
2026-01-06 18:01:33 | INFO | root | Early stopping at epoch 217 (no improvement in 20 epochs). Best Val Loss: 1.0429
2026-01-06 18:01:34 | INFO | root | Test Acc: 0.5663, Test Loss: 1.0635
2026-01-06 18:01:34 | INFO | root | Acc: 0.5663±0.0000, Loss: 1.0635±0.0000
